TransactionID,Department,Region,TransactionDate,Revenue,Cost
563,Finance,East,2023-02-12,200766.88,165979.31
564,HR,West,2022-10-05,286848.15,418844.98
565,HR,West,2023-06-30,540559.11,344189.49
566,HR,East,2023-10-23,408183.28,319803.29
567,IT,Central,2023-01-31,246178.93,417862.06
568,Finance,South,2021-07-01,317313.47,168668.31
569,HR,North,2023-07-31,498651.17,290219.65
570,IT,North,2021-12-16,211308.86,314376.55
571,Operations,North,2022-10-01,386344.3,448370.3
572,Operations,South,2024-11-06,190547.02,202544.4
573,IT,Central,2024-08-13,311379.71,190878.21
574,IT,West,2024-05-05,58685.47,54498.78
575,Finance,East,2024-08-02,518012.8,60531.47
576,Finance,Central,2021-08-13,71833.6,239097.19
577,Operations,North,2021-10-13,169520.08,91950.61
578,HR,South,2024-09-16,230099.09,49506.12
579,Operations,South,2024-04-01,391964.42,434833.78
580,HR,East,2021-07-12,444618.57,429012.32
581,HR,West,2024-03-14,89650.33,158519.56
582,Finance,Central,2022-11-02,69123.34,359223.58
583,Sales,Central,2022-11-23,488439.39,394941.19
584,Sales,Central,2022-06-22,440252.43,218770.73
585,IT,West,2022-09-04,506510.45,114637.15
586,Finance,West,2023-06-20,420478.74,74075.69
587,HR,West,2024-07-17,461811.81,78835.26
588,Sales,East,2021-02-20,255366.3,362275.12
589,HR,South,2021-05-08,372552.3,184067.63
590,Sales,North,2023-12-06,491992.75,317595.3
591,Sales,West,2021-08-22,140525.23,250715.56
592,Sales,South,2022-03-24,279666.74,188496.74
593,Finance,West,2022-08-07,455971.82,71488.4
594,Operations,North,2022-05-18,340613.3,162049.96
595,HR,West,2022-08-30,423319.89,380955.13
596,Finance,South,2023-07-11,207542.4,368523.91
597,Finance,East,2021-10-12,62950.06,30255.23
598,Finance,North,2024-03-01,61175.91,78599.47
599,Finance,South,2023-07-25,568243.55,344549.33
600,Finance,Central,2022-06-28,569219.72,163036.61
601,IT,Central,2021-12-22,162261.7,296031.34
602,HR,Central,2023-11-27,126843.44,261075.92
603,Finance,East,2021-05-18,55067.61,299693.08
604,HR,West,2024-12-16,173347.56,41196.91
605,IT,West,2022-09-04,230565.05,420243.5
606,IT,West,2024-06-19,178889.66,27058.85
607,HR,East,2024-06-22,487548.2,21470.04
608,Sales,Central,2024-05-17,460933.93,115698.1
609,Operations,West,2022-04-02,89962.85,447190.24
610,Sales,East,2021-04-09,432013.49,49334.01
611,Sales,East,2024-03-06,333924.74,395784.08
612,Sales,South,2024-04-25,118352.19,86726.48
613,Finance,West,2021-02-05,455442.16,65132.62
614,IT,Central,2022-09-22,92755.29,354515.21
615,Sales,North,2022-11-01,143318.62,383765.2
616,IT,East,2023-02-26,127820.7,360223.01
617,HR,South,2022-11-12,566163.54,122124.48
618,Operations,North,2021-02-24,432476.58,398092.06
619,HR,East,2024-01-13,273263.69,49054.51
620,HR,South,2023-10-27,501323.3,165734.26
621,Finance,West,2023-06-10,164857.47,218095.11
622,Operations,South,2024-10-18,561756.77,47261.64
623,HR,East,2023-10-04,431833.51,268492.3
624,HR,West,2023-02-07,355567.26,259653.46
625,Operations,Central,2023-07-07,486029.89,446622.87
626,Operations,South,2022-10-26,402853.44,286558.85
627,HR,North,2023-04-10,537345.65,189739.73
628,Operations,West,2021-06-19,505179.73,359359.85
629,HR,West,2021-09-06,154795.93,162705.75
630,HR,Central,2022-10-24,178013.41,248199.26
631,Finance,South,2021-07-29,81129.06,41962.87
632,Sales,North,2023-07-01,167210.4,157391.61
633,HR,Central,2023-01-10,235636.32,246142.66
634,IT,South,2024-06-21,60999.18,321398.74
635,Sales,North,2021-05-21,219804.21,60782.17
636,Sales,North,2022-09-24,473207.94,362384.67
637,Sales,East,2023-03-16,511381.82,406868.68
638,Finance,North,2021-06-29,49924.68,139408.06
639,HR,South,2023-07-09,48966.61,348629.72
640,Finance,Central,2022-09-29,126200.45,95910.55
641,HR,Central,2023-01-24,529280.27,244115.66
642,Finance,East,2023-09-14,305449.32,362578.48
643,Finance,South,2023-11-07,590510.65,184964.41
644,IT,North,2023-11-06,537468.96,29361.71
645,Finance,East,2022-01-20,539021.1,251265.91
646,Operations,West,2024-09-26,116304.42,382910.35
647,IT,South,2023-06-12,308752.29,64797.43
648,Finance,East,2023-09-14,596442.78,30805.09
649,Sales,Central,2023-02-08,127719.55,367505.62
650,Operations,East,2023-03-03,363699.57,133401.27
651,Operations,West,2021-02-15,236075.4,175396.48
652,Operations,South,2022-05-19,260261.27,55576.24
653,IT,East,2024-03-12,539389.84,59739.4
654,Finance,North,2024-08-01,371285.93,283482.73
655,Finance,South,2024-10-10,466120.9,256563.21
656,Sales,East,2023-04-10,418645.09,144317.57
657,Sales,East,2022-06-09,338603.71,213582.62
658,Operations,South,2023-09-06,484399.72,185701.43
659,Sales,Central,2022-07-11,583756.76,318262.86
660,IT,North,2021-02-16,581584.85,390422.46
661,Finance,South,2022-06-12,483145.86,348524.25
662,Operations,North,2021-04-17,315468.01,19904.1
663,Sales,North,2023-10-24,135553.22,61007.1
664,IT,South,2022-09-08,69681.13,203490.77
665,IT,East,2023-08-24,173451.96,385977.11
666,Sales,Central,2024-01-24,233843.19,120372.85
667,Finance,North,2024-03-02,117066.54,397707.3
668,Sales,North,2023-05-10,169744.76,65525.9
669,Operations,East,2021-07-20,91367.73,49366.28
670,Sales,South,2021-09-11,335640.72,412597.31
671,IT,Central,2021-07-02,115106.6,87974.03
672,Sales,North,2024-03-19,457236.59,218351.05
673,Finance,North,2023-09-08,229620.63,158813.44
674,HR,South,2022-05-05,417994.81,81778.94
675,Sales,East,2022-05-20,534798.29,291071.96
676,Finance,West,2022-02-17,92739.18,434306.61
677,Finance,East,2022-02-08,593895.44,302303.28
678,IT,North,2021-08-24,403110.06,170797.83
679,Finance,North,2023-05-09,74618.09,325496.28
680,Finance,Central,2023-08-24,219271.24,79883.2
681,Finance,East,2022-09-25,536866.06,268567.05
682,Finance,West,2024-12-28,375909.65,220805.62
683,Operations,Central,2021-07-27,204408.41,173512.9
684,Operations,West,2021-05-20,566974.49,337493.07
685,IT,Central,2022-08-11,481925.18,69186.45
686,Sales,East,2022-08-10,453223.87,248165.49
687,Finance,North,2024-08-23,538077.05,387099.65
688,Sales,West,2023-07-06,472227.87,105138.79
689,Sales,East,2023-08-25,204139.79,132281.82
690,IT,West,2022-07-24,369056.77,303410.21
691,Finance,East,2024-01-27,512468.82,351757.57
692,Finance,Central,2021-05-05,145370.7,140400.98
693,HR,East,2024-10-04,135477.92,173475.94
694,Sales,Central,2021-05-14,133231.82,337642.19
695,Sales,North,2023-09-23,152811.68,141259.82
696,Operations,Central,2024-06-03,102293.1,305818.92
697,HR,South,2022-10-12,509884.11,86616.61
698,Operations,North,2022-12-07,499166.61,195686.12
699,Operations,East,2022-07-22,129009.79,315508.55
700,Operations,East,2021-12-05,436573.13,216678.77
701,IT,South,2023-04-19,392971.44,26310.53
702,IT,East,2021-11-18,198287.82,193556.31
703,Operations,North,2024-01-16,171189.48,142560.85
704,HR,North,2021-04-05,184075.15,61753.9
705,Sales,Central,2021-07-15,450499.99,21947.62
706,HR,West,2021-07-11,222220.97,37662.65
707,Finance,East,2022-10-18,199267.4,428074.99
708,IT,South,2022-06-06,57477.01,341921.9
709,Sales,North,2023-01-23,549071.25,423968.42
710,Sales,North,2023-09-15,462750.8,67586.64
711,Finance,North,2023-10-03,307394.94,264460.2
712,Finance,West,2021-01-13,568324.44,53980.66
713,Operations,West,2021-09-11,207910.38,29580.36
714,IT,East,2021-03-22,419461.3,219433.45
715,IT,South,2022-01-08,214358.46,297220.41
716,HR,West,2022-01-29,219587.7,45458.94
717,Operations,Central,2022-02-22,513813.59,175705.8
718,Operations,West,2023-12-19,481797.18,56952.14
719,Operations,North,2021-05-08,208229.62,174428.77
720,Operations,South,2023-03-28,90171.18,221815.74
721,IT,East,2023-02-13,243459.2,163813.56
722,IT,West,2024-09-18,466831.93,266939.58
723,Operations,North,2023-06-11,100802.12,270542.9
724,HR,Central,2021-10-09,418015.98,161828.06
725,Sales,Central,2021-07-26,538818.61,186306.52
726,Sales,East,2024-07-19,144471.07,208540.35
727,HR,East,2024-08-25,523523.4,180282.23
728,Operations,West,2022-02-07,73506.95,346599.79
729,IT,East,2024-04-13,415118.54,78457.32
730,Sales,North,2021-08-06,484026.6,388239.31
731,Finance,North,2021-11-22,291845.2,161100.44
732,Finance,North,2023-01-26,158069.43,330751.09
733,HR,West,2024-06-30,558224.87,399791.14
734,Operations,West,2024-04-27,56082.72,401379.57
735,Sales,East,2023-10-09,353064.53,213421.71
736,Operations,West,2021-05-10,251931.42,128852.56
737,Sales,North,2021-01-03,300886.74,279688.51
738,HR,South,2024-10-06,342793.61,97472.02
739,HR,North,2022-07-09,341785.49,359537.85
740,Finance,South,2024-03-02,158011.13,325301.0
741,Operations,East,2021-09-23,422234.79,361716.71
742,Finance,Central,2023-07-12,55627.3,205167.24
743,Operations,West,2021-01-24,56757.17,258809.03
744,Finance,West,2022-06-18,310560.47,62377.91
745,IT,North,2021-01-03,345756.1,315062.91
746,IT,North,2023-05-30,197563.66,228314.31
747,IT,South,2022-03-03,351179.92,237990.95
748,IT,West,2021-01-04,331440.62,383900.61
749,Sales,East,2023-03-19,238817.41,351642.72
750,IT,North,2023-02-23,406734.92,249203.18
751,HR,West,2022-05-18,576655.16,171405.93
752,HR,Central,2021-08-20,317395.5,210860.11
753,Sales,South,2023-05-23,481258.17,169529.91
754,IT,North,2023-01-20,182416.09,83493.54
755,IT,North,2021-03-13,467882.58,296975.22
756,IT,East,2021-03-29,405142.8,316734.48
757,Finance,North,2022-06-12,400032.27,437562.73
758,Operations,West,2023-06-05,540634.61,214864.33
759,Finance,West,2022-08-26,174509.39,448830.32
760,Operations,West,2022-03-26,249489.81,98826.59
761,IT,Central,2022-03-15,91102.44,301664.52
762,IT,Central,2024-12-29,447996.59,447740.05
763,Finance,North,2024-01-13,513346.34,294620.39
764,Finance,Central,2024-09-24,270237.59,213423.79
765,Operations,Central,2021-05-06,243038.88,240588.99
766,HR,East,2022-07-17,410551.78,383260.81
767,Operations,Central,2023-11-08,86952.71,423695.73
768,Finance,South,2023-04-29,208082.25,214096.26
769,Finance,South,2023-05-15,248248.1,351663.85
770,Sales,South,2023-07-13,332817.61,421353.4
771,Finance,North,2021-12-11,309495.92,139876.09
772,Sales,West,2022-04-13,160817.63,231045.38
773,HR,East,2023-09-08,345137.27,448020.38
774,Operations,North,2021-05-21,558857.12,170702.74
775,Operations,West,2023-10-27,60033.78,285705.2
776,Sales,East,2022-10-31,422570.15,301837.63
777,Operations,East,2022-09-23,391713.51,84592.12
778,Finance,East,2023-12-25,558056.96,366458.56
779,IT,South,2023-12-16,403166.44,196373.06
780,Sales,South,2023-03-09,391787.71,234139.71
781,Operations,South,2024-01-25,472242.14,295707.95
782,Sales,East,2023-08-13,193632.3,195329.39
783,Sales,East,2021-08-03,375631.41,158435.63
784,IT,South,2023-01-13,333278.72,254058.07
785,Finance,East,2021-02-27,288352.24,167811.09
786,Sales,South,2023-06-25,89115.38,205544.04
787,Operations,South,2022-02-09,207409.02,64832.04
788,HR,South,2024-04-22,200389.85,382929.0
789,Sales,West,2024-07-29,446959.28,195857.52
790,Sales,East,2022-12-22,555964.16,53762.69
791,IT,North,2024-04-01,173086.91,359290.26
792,Finance,South,2024-01-18,86416.29,26478.13
793,HR,North,2023-02-22,599976.11,276917.56
794,Operations,West,2021-04-07,428618.96,321550.74
795,HR,East,2022-08-10,536991.32,100602.9
796,Operations,South,2024-01-17,124853.08,74704.07
797,Finance,South,2022-06-02,489426.26,67197.47
798,Operations,South,2022-10-30,496394.68,447118.56
799,IT,North,2023-12-23,129076.35,344197.51
800,IT,West,2022-06-25,134579.32,153090.92
801,IT,East,2023-03-27,208975.42,162960.92
802,IT,West,2021-07-10,165317.03,298205.89
803,HR,South,2023-07-06,586352.5,215714.29
804,Finance,West,2022-12-17,246433.83,135218.94
805,Operations,North,2024-07-25,467525.06,42665.73
806,Operations,Central,2022-06-23,491803.2,356624.77
807,IT,Central,2021-03-26,259197.19,401713.57
808,IT,East,2024-09-20,423834.98,106974.41
809,Sales,East,2022-03-17,104829.08,45391.01
810,Finance,West,2023-03-01,265313.94,69246.22
811,HR,East,2024-04-10,581857.42,196960.02
812,Operations,North,2021-12-05,138534.51,147318.44
813,Sales,South,2024-06-06,259069.77,49733.78
814,Sales,South,2024-04-17,483739.44,214503.3
815,Operations,West,2024-06-24,414309.91,106092.97
816,HR,South,2023-10-01,395492.82,46921.79
817,Sales,West,2022-11-05,518557.89,302224.96
818,Sales,East,2022-12-31,61147.08,265322.72
819,Finance,East,2021-11-13,472996.22,375003.89
820,HR,North,2024-08-02,534814.72,148585.61
821,Sales,South,2021-03-17,53976.84,76675.4
822,HR,North,2023-09-01,355224.44,173589.45
823,Operations,Central,2023-09-26,238466.61,354401.45
824,IT,North,2021-07-23,73173.3,122431.4
825,Sales,West,2022-02-28,276850.21,128160.37
826,Finance,West,2021-07-12,402436.73,81756.58
827,Operations,North,2024-08-09,555052.57,444174.2
828,HR,East,2023-06-16,389394.42,435877.84
829,Operations,Central,2023-02-20,520492.41,302278.52
830,Sales,North,2024-12-07,112472.19,110801.41
831,HR,East,2021-10-28,161839.25,349152.34
832,IT,North,2021-09-17,583512.54,270259.24
833,Operations,South,2024-04-30,537507.38,341812.57
834,Sales,West,2024-07-18,175550.96,389697.28
835,Finance,South,2023-10-01,389640.5,155580.93
836,HR,South,2022-09-08,246261.18,412717.86
837,Operations,Central,2022-03-08,305072.17,406177.2
838,Operations,East,2022-12-17,522787.37,254360.38
839,IT,West,2022-11-27,453320.5,313734.91
840,IT,South,2024-05-25,177335.62,195567.5
841,Finance,West,2024-01-20,220376.16,301004.38
842,Finance,East,2021-07-17,205789.31,255150.06
843,Sales,North,2023-09-10,478267.84,157458.19
844,Sales,South,2024-11-23,316999.07,157466.26
845,Finance,East,2021-02-08,572651.99,299519.74
846,Finance,West,2022-12-10,498261.38,431263.31
847,HR,East,2022-04-16,162212.91,105068.86
848,IT,North,2021-03-20,481198.25,187575.83
849,Sales,East,2022-12-30,325874.04,366066.37
850,IT,West,2024-01-23,185809.12,71140.96
851,IT,South,2022-11-15,246649.12,447480.05
852,Finance,South,2021-02-12,584529.99,310955.86
853,HR,Central,2021-05-12,313598.6,411465.8
854,Operations,West,2021-03-18,444381.25,380039.13
855,HR,Central,2024-06-09,309782.34,353722.29
856,HR,Central,2021-02-08,251214.29,32213.26
857,IT,North,2021-05-31,487013.11,193606.32
858,HR,West,2023-09-03,515820.02,105204.55
859,Sales,South,2024-12-13,84898.49,394416.0
860,IT,West,2024-04-24,199832.56,311883.67
861,Sales,North,2021-11-14,326868.43,64255.67
862,Operations,West,2024-12-26,220656.25,173346.23
863,IT,West,2024-03-04,479888.57,47941.13
864,Operations,Central,2024-07-16,108677.02,337678.54
865,IT,West,2022-03-13,487778.05,198713.37
866,Finance,Central,2022-09-19,387926.96,119248.39
867,HR,Central,2022-07-05,205599.08,241642.33
868,Finance,East,2021-12-06,236172.35,36163.2
869,Operations,North,2024-06-19,146509.03,129151.27
870,HR,Central,2024-05-29,185178.24,93731.42
871,IT,West,2022-10-20,443084.22,420038.06
872,HR,Central,2023-07-07,253615.7,180910.4
873,Sales,Central,2021-12-27,426553.7,270492.32
874,HR,Central,2023-09-23,330329.69,235270.92
875,Sales,South,2023-02-10,125640.25,302776.51
876,HR,South,2021-07-09,321984.21,138578.13
877,Sales,South,2022-02-17,464840.76,70176.78
878,Operations,South,2021-11-25,210209.91,53187.09
879,Finance,East,2024-05-30,404685.32,101547.49
880,IT,Central,2021-04-02,155463.12,226582.37
881,HR,East,2022-03-16,120312.92,119963.83
882,Finance,West,2024-02-04,244925.5,205488.9
883,IT,North,2021-09-02,261007.99,30658.7
884,IT,East,2024-08-21,467360.34,289102.07
885,Sales,South,2023-06-28,300343.71,397365.81
886,Operations,South,2023-04-13,90085.37,38558.85
887,Operations,West,2021-04-07,396869.72,112193.18
888,Finance,Central,2023-07-27,305435.56,155276.82
889,Operations,North,2023-08-12,229061.98,142087.93
890,HR,East,2024-07-13,490231.44,35446.39
891,Operations,Central,2022-07-29,130683.56,64041.9
892,Finance,Central,2021-04-13,551832.85,412183.49
893,Operations,East,2024-07-01,230404.13,325308.3
894,HR,East,2023-04-09,300822.5,432045.25
895,Sales,East,2022-05-28,560724.31,208279.63
896,Finance,East,2022-10-28,467488.11,397742.31
897,Sales,South,2024-07-08,86237.85,370744.94
898,Sales,Central,2021-02-04,365954.76,395974.54
899,Sales,Central,2024-11-05,217251.39,34914.6
900,IT,South,2022-02-01,327210.98,299886.76
901,IT,Central,2021-01-27,457347.82,262783.7
902,Sales,East,2021-11-02,320375.97,253533.21
903,Finance,North,2022-11-30,84417.14,235893.87
904,HR,Central,2022-08-04,339139.19,361861.87
905,HR,North,2021-06-14,58391.96,436200.59
906,Operations,North,2024-07-05,238367.19,376092.94
907,Finance,South,2021-04-12,310306.94,394010.8
908,IT,West,2022-03-31,402793.83,227045.97
909,Sales,Central,2021-07-12,325944.77,316343.2
910,Operations,South,2023-07-05,129330.48,197523.79
911,HR,South,2023-06-17,562380.75,173643.61
912,IT,North,2023-03-21,405916.32,404761.56
913,IT,Central,2021-10-26,220917.12,409051.26
914,Sales,South,2021-01-21,581096.53,312719.12
915,HR,East,2021-02-14,534830.57,379947.83
916,Finance,South,2022-05-11,124637.0,173677.13
917,IT,East,2022-11-14,408763.15,205384.59
918,Sales,West,2021-08-11,355838.55,372679.04
919,Finance,East,2021-10-26,152008.95,189957.72
920,HR,East,2023-11-14,174578.7,35266.01
921,IT,North,2024-09-23,357894.44,170624.89
922,Finance,South,2024-01-13,223315.0,190035.49
923,Finance,West,2023-12-20,508331.44,84802.84
924,Finance,South,2021-10-15,99245.28,166661.69
925,IT,East,2022-06-01,552287.08,421670.31
926,IT,East,2023-06-17,511506.66,388886.3
927,Operations,South,2021-06-03,454936.03,210639.15
928,HR,West,2021-10-08,190724.82,324672.29
929,Sales,West,2022-03-10,441801.61,83599.18
930,Finance,North,2021-12-08,288517.23,343101.97
931,Operations,East,2021-03-27,396735.63,223539.02
932,Sales,East,2023-02-18,218467.7,330149.47
933,Operations,North,2021-07-10,508901.11,296218.05
934,IT,South,2024-06-29,67519.74,118554.31
935,Finance,East,2023-12-28,428760.16,378586.76
936,Sales,South,2024-03-15,504890.34,265180.3
937,Sales,West,2023-09-18,403767.6,356773.28
938,Sales,Central,2023-05-26,151555.44,58602.1
939,Sales,North,2022-10-24,203164.33,283831.35
940,Sales,East,2022-07-28,330772.44,144093.9
941,Operations,North,2024-07-02,227844.23,389906.8
942,Finance,West,2021-05-11,47728.61,428186.58
943,IT,West,2023-04-19,67576.35,42117.54
944,IT,West,2023-08-17,471111.48,330890.21
945,IT,West,2024-11-01,91457.49,62486.42
946,IT,Central,2024-05-07,560052.13,388443.18
947,Operations,South,2023-04-19,290718.73,71794.51
948,HR,South,2021-08-09,465793.58,102242.97
949,Finance,Central,2024-12-04,114655.05,126699.91
950,Sales,South,2022-10-05,559211.62,332423.72
951,HR,West,2024-04-09,63763.9,144374.89
952,IT,South,2024-03-14,68386.12,275508.66
953,HR,North,2022-05-03,75295.11,265079.23
954,Finance,South,2023-05-02,102391.53,191777.02
955,Sales,North,2021-12-20,315191.56,251059.49
956,Sales,East,2024-04-19,482493.43,69058.86
957,Finance,North,2023-08-06,203146.05,396507.28
958,Finance,North,2021-06-10,458906.14,107457.11
959,IT,West,2022-04-09,474603.84,398257.9
960,Sales,West,2023-12-20,549093.92,242094.57
961,HR,West,2021-08-03,127890.32,283220.32
962,Operations,North,2022-08-03,120221.65,129152.32
963,Operations,Central,2024-04-30,112762.76,114046.33
964,Finance,West,2022-05-03,244417.39,229983.68
965,IT,West,2021-08-13,316624.03,133499.26
966,Operations,North,2024-11-16,301193.19,200796.06
967,Sales,East,2022-12-10,187662.05,208175.02
